Complaint ID,Customer ID,Complaint Text,Category,,,,,
334,CUST7760,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
335,CUST6782,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
336,CUST2120,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
337,CUST8605,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
338,CUST9932,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
339,CUST2859,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
340,CUST3625,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
341,CUST1603,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
342,CUST6480,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
343,CUST5116,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
344,CUST2936,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
345,CUST4911,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
346,CUST6853,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
347,CUST7860,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
348,CUST7854,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
349,CUST6793,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
350,CUST7886,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
351,CUST5145,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
352,CUST4808,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
353,CUST8438,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
354,CUST8628,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
355,CUST5670,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
356,CUST4574,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
357,CUST2299,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
358,CUST3384,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
359,CUST6496,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
360,CUST1916,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
361,CUST6097,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
362,CUST4240,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
363,CUST8904,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
364,CUST9948,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
365,CUST2002,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
366,CUST3865,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
367,CUST5514,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
368,CUST1787,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
369,CUST9957,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
370,CUST6633,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
371,CUST7018,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
372,CUST5915,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
373,CUST1801,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
374,CUST7981,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
375,CUST3879,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
376,CUST7956,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
377,CUST7364,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
378,CUST7918,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
379,CUST7633,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
380,CUST2877,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
381,CUST2103,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
382,CUST4088,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
383,CUST2115,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
384,CUST5898,Cabin was dirty and there was no blanket on a long flight.,In-flight Experience,,,,,
385,CUST1530,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
386,CUST5062,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
387,CUST5262,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
388,CUST4006,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
389,CUST4052,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
390,CUST5338,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
391,CUST8184,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
392,CUST4328,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
393,CUST5286,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
394,CUST4383,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
395,CUST6560,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
396,CUST7696,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
397,CUST4143,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
398,CUST5968,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
399,CUST9686,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
400,CUST3621,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
401,CUST5398,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
402,CUST3508,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
403,CUST8392,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
404,CUST1562,Refund was promised on call but never processed.,Refund Issues,,,,,
405,CUST8314,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
406,CUST2168,Delayed flight caused me to miss an important meeting.,Flight Delay,,,,,
407,CUST6858,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
408,CUST9480,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
409,CUST7715,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
410,CUST2067,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
411,CUST7900,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
412,CUST5433,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
413,CUST7681,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
414,CUST8122,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
415,CUST7643,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
416,CUST1996,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
417,CUST2031,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
418,CUST8831,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
419,CUST8914,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
420,CUST5551,I didn’t get my baggage on time and no one at the airport helped me properly.,Baggage Issues,,,,,
421,CUST4747,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
422,CUST9475,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
423,CUST6901,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
424,CUST8311,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
425,CUST4358,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
426,CUST1530,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
427,CUST3868,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
428,CUST2798,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
429,CUST8603,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
430,CUST1122,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
431,CUST1855,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
432,CUST4033,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
433,CUST5627,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
434,CUST3922,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
435,CUST4900,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
436,CUST1740,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
437,CUST4938,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
438,CUST1553,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
439,CUST6602,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
440,CUST1488,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
